subjID,experimentName,versionName,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,objectSize,objectCategory,object,misscaled,objectScene1SemanticCongruency,scene1ZoomName,scene1Category,scene1,scene2SizeCong,scene2SemCong,scene2ZoomName,scene2Category,scene2,keyPress,accuracy,RT,experimentTime,totalTime,age,gender
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,0,large,kitchen,kettle.png,misscaled,0,zi,bathroom,b0_zi.png,1,1,zi,bathroom,b3_zi.png,c,1,774,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,1,large,laundromat,shirt.png,scaled,1,zo,laundromat,l4_zo.png,1,0,zo,kitchen,k5_zo.png,c,0,874,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,2,large,classroom,notebook.png,misscaled,1,zi,classroom,c3_zi.png,0,0,zi,laundromat,l3_zi.png,m,1,630,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,3,small,kitchen,spoon.png,scaled,1,zi,kitchen,k1_zi.png,1,1,zi,kitchen,k4_zi.png,c,1,590,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,4,small,bathroom,floss.png,misscaled,1,zo,bathroom,b2_zo.png,1,1,zo,bathroom,b3_zo.png,c,1,774,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,5,small,classroom,paperclip.png,misscaled,0,zo,kitchen,k1_zo.png,1,0,zo,bathroom,b0_zo.png,m,1,729,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,6,large,bathroom,tissuebox.png,misscaled,0,zi,classroom,c2_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,712,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,7,large,classroom,powerstrip.png,scaled,0,zo,bathroom,b1_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,653,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,8,small,kitchen,saltshaker.png,scaled,0,zi,bathroom,b5_zi.png,1,1,zi,bathroom,b2_zi.png,c,1,708,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,9,large,kitchen,pot.png,misscaled,1,zi,kitchen,k0_zi.png,0,0,zi,laundromat,l2_zi.png,c,0,1118,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,10,small,kitchen,sponge.png,scaled,1,zi,kitchen,k3_zi.png,1,1,zi,kitchen,k5_zi.png,c,1,799,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,11,large,kitchen,toaster.png,scaled,0,zo,classroom,c3_zo.png,1,0,zo,bathroom,b5_zo.png,m,1,617,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,12,small,laundromat,coins.png,scaled,0,zi,kitchen,k2_zi.png,1,0,zi,classroom,c1_zi.png,m,1,642,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,13,large,laundromat,shorts.png,scaled,1,zo,laundromat,l2_zo.png,1,0,zo,kitchen,k2_zo.png,m,1,724,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,14,small,laundromat,tidepod.png,misscaled,0,zo,bathroom,b4_zo.png,1,0,zo,kitchen,k0_zo.png,m,1,675,60922,104950,24,Woman
336279,OSSe2,v2,1536,714,1536,864,4-5-2023,16-2-42,1,15,small,laundromat,socks.png,misscaled,1,zo,laundromat,l3_zo.png,1,0,zo,classroom,c0_zo.png,m,1,762,60922,104950,24,Woman
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,0,small,kitchen,spoon.png,scaled,0,zi,laundromat,l3_zi.png,0,0,zi,classroom,c4_zi.png,m,1,1092,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,1,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b3_zo.png,1,1,zo,bathroom,b0_zo.png,m,0,826,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,2,small,bathroom,nailclipper.png,misscaled,0,zo,laundromat,l2_zo.png,1,1,zo,laundromat,l4_zo.png,c,1,1282,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,3,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,1250,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,4,small,kitchen,sponge.png,scaled,0,zi,bathroom,b3_zi.png,1,1,zi,bathroom,b1_zi.png,c,1,1023,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,5,large,kitchen,toaster.png,scaled,1,zo,kitchen,k2_zo.png,1,0,zo,laundromat,l3_zo.png,m,1,799,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,6,small,laundromat,socks.png,scaled,1,zi,laundromat,l2_zi.png,1,1,zi,laundromat,l1_zi.png,m,0,815,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,7,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k4_zo.png,0,0,zo,laundromat,l0_zo.png,m,1,782,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,8,large,laundromat,detergent.png,misscaled,0,zi,kitchen,k3_zi.png,1,1,zi,kitchen,k2_zi.png,m,0,842,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,9,large,bathroom,tissuebox.png,scaled,0,zo,laundromat,l1_zo.png,0,0,zo,kitchen,k5_zo.png,m,1,985,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,10,large,classroom,notebook.png,scaled,1,zo,classroom,c3_zo.png,0,1,zo,classroom,c5_zo.png,c,1,767,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,11,small,classroom,eraser.png,misscaled,0,zo,bathroom,b2_zo.png,1,0,zo,laundromat,l5_zo.png,m,1,719,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,12,large,classroom,computer.png,misscaled,1,zi,classroom,c3_zi.png,1,1,zi,classroom,c1_zi.png,c,1,924,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,13,large,kitchen,kettle.png,scaled,0,zo,bathroom,b4_zo.png,1,1,zo,bathroom,b1_zo.png,c,1,760,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,14,large,laundromat,shorts.png,misscaled,0,zi,bathroom,b2_zi.png,1,0,zi,kitchen,k1_zi.png,m,1,642,64247,171887,45,Man
228211,OSSe2,v2,1429,895,1920,1080,4-5-2023,7-27-6,1,15,small,bathroom,floss.png,scaled,1,zi,bathroom,b0_zi.png,0,1,zi,bathroom,b4_zi.png,c,1,1111,64247,171887,45,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,0,small,laundromat,coins.png,misscaled,1,zo,laundromat,l5_zo.png,1,0,zo,kitchen,k1_zo.png,m,1,1219,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,1,large,kitchen,kettle.png,scaled,1,zo,kitchen,k2_zo.png,1,0,zo,bathroom,b3_zo.png,m,1,1152,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,2,large,laundromat,shirt.png,misscaled,1,zi,laundromat,l2_zi.png,0,0,zi,classroom,c3_zi.png,m,1,1213,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,3,small,kitchen,sponge.png,scaled,0,zi,classroom,c1_zi.png,1,1,zi,classroom,c4_zi.png,c,1,1174,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,4,small,bathroom,nailclipper.png,misscaled,1,zo,bathroom,b4_zo.png,0,1,zo,bathroom,b1_zo.png,m,0,1005,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,5,large,bathroom,loofah.png,scaled,0,zo,classroom,c4_zo.png,1,0,zo,kitchen,k3_zo.png,m,1,1220,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,6,small,bathroom,floss.png,scaled,1,zi,bathroom,b1_zi.png,0,1,zi,bathroom,b3_zi.png,m,0,1289,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,7,small,laundromat,tidepod.png,scaled,0,zi,classroom,c0_zi.png,0,0,zi,kitchen,k3_zi.png,m,1,1323,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,8,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b5_zo.png,1,1,zo,bathroom,b2_zo.png,c,1,1353,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,9,small,classroom,paperclip.png,misscaled,0,zo,bathroom,b0_zo.png,0,0,zo,kitchen,k0_zo.png,m,1,1281,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,10,small,classroom,binderclip.png,misscaled,0,zo,laundromat,l4_zo.png,0,1,zo,laundromat,l2_zo.png,c,1,1169,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,11,large,classroom,powerstrip.png,misscaled,0,zi,laundromat,l1_zi.png,0,1,zi,laundromat,l3_zi.png,c,1,1058,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,12,large,classroom,notebook.png,scaled,0,zo,kitchen,k4_zo.png,1,1,zo,kitchen,k5_zo.png,m,0,1087,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,13,small,kitchen,spoon.png,scaled,1,zi,kitchen,k1_zi.png,0,0,zi,bathroom,b0_zi.png,m,1,1311,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,14,large,classroom,computer.png,misscaled,1,zi,classroom,c2_zi.png,0,1,zi,classroom,c5_zi.png,c,1,1069,68617,384507,48,Man
706629,OSSe2,v2,1366,625,1366,768,4-5-2023,14-49-17,1,15,large,laundromat,detergent.png,misscaled,0,zi,kitchen,k2_zi.png,0,1,zi,kitchen,k0_zi.png,m,0,1127,68617,384507,48,Man
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,0,small,bathroom,nailclipper.png,misscaled,0,zo,classroom,c4_zo.png,1,0,zo,laundromat,l4_zo.png,m,1,1269,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,1,small,kitchen,spoon.png,misscaled,1,zo,kitchen,k1_zo.png,0,1,zo,kitchen,k3_zo.png,c,1,696,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,2,small,laundromat,tidepod.png,scaled,0,zi,classroom,c1_zi.png,0,0,zi,bathroom,b3_zi.png,m,1,709,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,3,large,laundromat,detergent.png,scaled,0,zo,classroom,c1_zo.png,1,1,zo,classroom,c2_zo.png,c,1,593,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,4,small,classroom,binderclip.png,misscaled,1,zo,classroom,c3_zo.png,0,1,zo,classroom,c0_zo.png,c,1,731,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,5,large,bathroom,tissuebox.png,misscaled,1,zi,bathroom,b1_zi.png,0,1,zi,bathroom,b5_zi.png,c,1,888,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,6,large,classroom,notebook.png,scaled,1,zo,classroom,c5_zo.png,0,0,zo,laundromat,l2_zo.png,m,1,1070,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,7,large,bathroom,hairdryer.png,scaled,0,zo,laundromat,l3_zo.png,0,0,zo,kitchen,k5_zo.png,m,1,1084,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,8,small,kitchen,saltshaker.png,scaled,1,zi,kitchen,k4_zi.png,1,1,zi,kitchen,k3_zi.png,c,1,586,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,9,small,bathroom,floss.png,misscaled,0,zo,kitchen,k2_zo.png,0,0,zo,laundromat,l5_zo.png,m,1,710,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,10,small,bathroom,lipstick.png,scaled,1,zi,bathroom,b0_zi.png,0,0,zi,classroom,c0_zi.png,m,1,1076,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,11,large,laundromat,shorts.png,misscaled,0,zi,kitchen,k2_zi.png,1,1,zi,kitchen,k5_zi.png,c,1,939,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,12,large,laundromat,shirt.png,misscaled,0,zi,bathroom,b4_zi.png,0,0,zi,kitchen,k1_zi.png,m,1,747,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,13,large,kitchen,toaster.png,scaled,1,zo,kitchen,k4_zo.png,1,0,zo,laundromat,l1_zo.png,m,1,683,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,14,large,bathroom,loofah.png,misscaled,1,zi,bathroom,b2_zi.png,0,0,zi,laundromat,l3_zi.png,m,1,1008,61609,146557,32,Woman
974447,OSSe2,v2,1536,754,1536,864,4-5-2023,8-27-33,1,15,small,laundromat,socks.png,scaled,0,zi,kitchen,k0_zi.png,1,0,zi,classroom,c3_zi.png,m,1,652,61609,146557,32,Woman
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,0,small,bathroom,nailclipper.png,misscaled,0,zo,laundromat,l2_zo.png,0,1,zo,laundromat,l0_zo.png,c,1,677,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,1,large,bathroom,hairdryer.png,scaled,1,zo,bathroom,b2_zo.png,0,0,zo,laundromat,l5_zo.png,m,1,695,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,2,large,bathroom,loofah.png,scaled,0,zo,laundromat,l1_zo.png,0,1,zo,laundromat,l3_zo.png,c,1,454,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,3,large,classroom,powerstrip.png,scaled,1,zo,classroom,c3_zo.png,0,1,zo,classroom,c4_zo.png,c,1,621,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,4,large,kitchen,kettle.png,misscaled,0,zi,bathroom,b3_zi.png,0,0,zi,classroom,c1_zi.png,m,1,795,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,5,small,laundromat,socks.png,scaled,0,zi,bathroom,b5_zi.png,1,0,zi,kitchen,k0_zi.png,m,1,721,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,6,small,bathroom,floss.png,scaled,1,zi,bathroom,b2_zi.png,0,0,zi,classroom,c5_zi.png,m,1,649,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,7,large,bathroom,tissuebox.png,misscaled,0,zi,kitchen,k5_zi.png,0,1,zi,kitchen,k4_zi.png,c,1,596,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,8,large,classroom,notebook.png,misscaled,1,zi,classroom,c3_zi.png,1,0,zi,bathroom,b4_zi.png,m,1,685,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,9,small,classroom,eraser.png,misscaled,1,zo,classroom,c5_zo.png,0,1,zo,classroom,c1_zo.png,c,1,649,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,10,small,classroom,paperclip.png,scaled,1,zi,classroom,c0_zi.png,0,1,zi,classroom,c4_zi.png,c,1,571,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,11,large,laundromat,shirt.png,scaled,0,zo,kitchen,k0_zo.png,0,1,zo,kitchen,k3_zo.png,c,1,549,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,12,large,classroom,computer.png,misscaled,1,zi,classroom,c2_zi.png,1,0,zi,laundromat,l4_zi.png,m,1,557,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,13,small,classroom,binderclip.png,misscaled,1,zo,classroom,c2_zo.png,0,0,zo,kitchen,k5_zo.png,m,1,548,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,14,small,bathroom,lipstick.png,misscaled,0,zo,kitchen,k4_zo.png,1,0,zo,classroom,c0_zo.png,m,1,595,58256,108983,35,Man
446117,OSSe2,v2,1275,826,1707,960,4-5-2023,5-45-37,1,15,small,kitchen,saltshaker.png,scaled,0,zi,laundromat,l3_zi.png,0,0,zi,bathroom,b0_zi.png,m,1,713,58256,108983,35,Man
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,0,small,classroom,paperclip.png,misscaled,0,zo,bathroom,b2_zo.png,1,0,zo,laundromat,l0_zo.png,m,1,864,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,1,small,kitchen,spoon.png,misscaled,1,zo,kitchen,k2_zo.png,0,0,zo,classroom,c5_zo.png,m,1,731,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,2,large,bathroom,hairdryer.png,misscaled,0,zi,laundromat,l0_zi.png,1,0,zi,classroom,c4_zi.png,m,1,772,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,3,large,kitchen,kettle.png,misscaled,1,zi,kitchen,k2_zi.png,1,1,zi,kitchen,k4_zi.png,c,1,652,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,4,small,classroom,eraser.png,scaled,1,zi,classroom,c0_zi.png,0,1,zi,classroom,c1_zi.png,c,1,745,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,5,small,kitchen,saltshaker.png,misscaled,1,zo,kitchen,k4_zo.png,0,1,zo,kitchen,k5_zo.png,c,1,577,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,6,large,classroom,computer.png,scaled,0,zo,kitchen,k3_zo.png,0,0,zo,laundromat,l1_zo.png,m,1,720,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,7,small,kitchen,sponge.png,scaled,0,zi,bathroom,b3_zi.png,1,0,zi,laundromat,l2_zi.png,m,1,683,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,8,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l3_zi.png,1,0,zi,bathroom,b4_zi.png,c,0,741,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,9,large,classroom,notebook.png,misscaled,0,zi,kitchen,k5_zi.png,1,0,zi,laundromat,l1_zi.png,m,1,627,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,10,small,classroom,binderclip.png,scaled,0,zi,bathroom,b5_zi.png,1,1,zi,bathroom,b0_zi.png,c,1,585,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,11,large,kitchen,pot.png,scaled,0,zo,laundromat,l4_zo.png,1,0,zo,classroom,c3_zo.png,m,1,583,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,12,large,kitchen,toaster.png,scaled,1,zo,kitchen,k1_zo.png,0,1,zo,kitchen,k0_zo.png,c,1,590,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,13,large,bathroom,loofah.png,misscaled,1,zi,bathroom,b2_zi.png,1,0,zi,kitchen,k3_zi.png,m,1,583,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,14,large,classroom,powerstrip.png,scaled,1,zo,classroom,c1_zo.png,1,1,zo,classroom,c4_zo.png,c,1,668,59338,158653,47,Woman
144109,OSSe2,v2,1920,937,1920,1080,4-5-2023,7-45-48,2,15,small,laundromat,coins.png,misscaled,0,zo,classroom,c0_zo.png,0,1,zo,classroom,c2_zo.png,c,1,576,59338,158653,47,Woman
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,0,large,kitchen,pot.png,misscaled,0,zi,laundromat,l2_zi.png,0,0,zi,bathroom,b1_zi.png,m,1,668,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,1,large,kitchen,kettle.png,scaled,1,zo,kitchen,k0_zo.png,0,0,zo,laundromat,l0_zo.png,m,1,610,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,2,large,laundromat,shorts.png,scaled,0,zo,bathroom,b0_zo.png,0,0,zo,kitchen,k5_zo.png,m,1,592,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,3,large,bathroom,tissuebox.png,scaled,1,zo,bathroom,b4_zo.png,0,0,zo,laundromat,l2_zo.png,m,1,523,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,4,large,laundromat,detergent.png,misscaled,1,zi,laundromat,l1_zi.png,0,1,zi,laundromat,l3_zi.png,c,1,402,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,5,small,bathroom,lipstick.png,misscaled,1,zo,bathroom,b5_zo.png,1,0,zo,kitchen,k3_zo.png,m,1,463,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,6,small,kitchen,sponge.png,misscaled,0,zo,laundromat,l3_zo.png,0,0,zo,bathroom,b2_zo.png,m,1,542,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,7,small,bathroom,nailclipper.png,scaled,0,zi,classroom,c4_zi.png,0,1,zi,classroom,c1_zi.png,c,1,454,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,8,small,laundromat,coins.png,scaled,1,zi,laundromat,l0_zi.png,0,0,zi,kitchen,k2_zi.png,m,1,583,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,9,small,laundromat,tidepod.png,scaled,1,zi,laundromat,l4_zi.png,1,1,zi,laundromat,l5_zi.png,c,1,523,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,10,large,kitchen,toaster.png,misscaled,0,zi,classroom,c0_zi.png,0,1,zi,classroom,c5_zi.png,c,1,524,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,11,small,laundromat,socks.png,misscaled,0,zo,classroom,c4_zo.png,0,0,zo,bathroom,b1_zo.png,m,1,569,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,12,small,bathroom,floss.png,scaled,0,zi,classroom,c2_zi.png,1,0,zi,kitchen,k5_zi.png,m,1,524,56646,97053,35,Man
706776,OSSe2,v2,1213,826,1707,960,4-5-2023,9-53-49,1,13,large,bathroom,hairdryer.png,misscaled,1,zi,bathroom,b0_zi.png,0,1,zi,bathroom,b3_zi.png,c,1,547,56646,97053,35,Man
